"","STATION_NUMBER","Date","Parameter","Value","Symbol"
"1","08EC014",1998-01-01,"Flow",0.00800000037997961,"B"
"2","08EC014",1998-01-02,"Flow",0.00700000021606684,"B"
"3","08EC014",1998-01-03,"Flow",0.00600000005215406,"B"
"4","08EC014",1998-01-04,"Flow",0.00600000005215406,"B"
"5","08EC014",1998-01-05,"Flow",0.00499999988824129,"B"
"6","08EC014",1998-01-06,"Flow",0.00400000018998981,"B"
"7","08EC014",1998-01-07,"Flow",0.00300000002607703,"B"
"8","08EC014",1998-01-08,"Flow",0.0020000000949949,"B"
"9","08EC014",1998-01-09,"Flow",0.0020000000949949,"B"
"10","08EC014",1998-01-10,"Flow",0.0020000000949949,"B"
"11","08EC014",1998-01-11,"Flow",0.00300000002607703,"B"
"12","08EC014",1998-01-12,"Flow",0.00400000018998981,"B"
"13","08EC014",1998-01-13,"Flow",0.00400000018998981,"B"
"14","08EC014",1998-01-14,"Flow",0.00400000018998981,"B"
"15","08EC014",1998-01-15,"Flow",0.00400000018998981,"B"
"16","08EC014",1998-01-16,"Flow",0.00400000018998981,"B"
"17","08EC014",1998-01-17,"Flow",0.00400000018998981,"B"
"18","08EC014",1998-01-18,"Flow",0.00400000018998981,"B"
"19","08EC014",1998-01-19,"Flow",0.00400000018998981,"B"
"20","08EC014",1998-01-20,"Flow",0.00400000018998981,"B"
"21","08EC014",1998-01-21,"Flow",0.00400000018998981,"B"
"22","08EC014",1998-01-22,"Flow",0.00499999988824129,"B"
"23","08EC014",1998-01-23,"Flow",0.00499999988824129,"B"
"24","08EC014",1998-01-24,"Flow",0.00499999988824129,"B"
"25","08EC014",1998-01-25,"Flow",0.00600000005215406,"B"
"26","08EC014",1998-01-26,"Flow",0.00499999988824129,"B"
"27","08EC014",1998-01-27,"Flow",0.00400000018998981,"B"
"28","08EC014",1998-01-28,"Flow",0.00300000002607703,"B"
"29","08EC014",1998-01-29,"Flow",0.00300000002607703,"B"
"30","08EC014",1998-01-30,"Flow",0.0020000000949949,"B"
"31","08EC014",1998-01-31,"Flow",0.0020000000949949,"B"
"32","08EC014",1998-02-01,"Flow",0.0020000000949949,"B"
"33","08EC014",1998-02-02,"Flow",0.0020000000949949,"B"
"34","08EC014",1998-02-03,"Flow",0.00300000002607703,"B"
"35","08EC014",1998-02-04,"Flow",0.00400000018998981,"B"
"36","08EC014",1998-02-05,"Flow",0.00400000018998981,"B"
"37","08EC014",1998-02-06,"Flow",0.00400000018998981,"B"
"38","08EC014",1998-02-07,"Flow",0.00400000018998981,"B"
"39","08EC014",1998-02-08,"Flow",0.00499999988824129,"B"
"40","08EC014",1998-02-09,"Flow",0.00499999988824129,"B"
"41","08EC014",1998-02-10,"Flow",0.00600000005215406,"B"
"42","08EC014",1998-02-11,"Flow",0.00700000021606684,"B"
"43","08EC014",1998-02-12,"Flow",0.00700000021606684,"B"
"44","08EC014",1998-02-13,"Flow",0.00600000005215406,"B"
"45","08EC014",1998-02-14,"Flow",0.00600000005215406,"B"
"46","08EC014",1998-02-15,"Flow",0.00499999988824129,"B"
"47","08EC014",1998-02-16,"Flow",0.00400000018998981,"B"
"48","08EC014",1998-02-17,"Flow",0.00400000018998981,"B"
"49","08EC014",1998-02-18,"Flow",0.00300000002607703,"B"
"50","08EC014",1998-02-19,"Flow",0.0020000000949949,"B"
"51","08EC014",1998-02-20,"Flow",0.0020000000949949,"B"
"52","08EC014",1998-02-21,"Flow",0.0020000000949949,"B"
"53","08EC014",1998-02-22,"Flow",0.0020000000949949,"B"
"54","08EC014",1998-02-23,"Flow",0.00100000004749745,"B"
"55","08EC014",1998-02-24,"Flow",0.00100000004749745,"B"
"56","08EC014",1998-02-25,"Flow",0.00100000004749745,"B"
"57","08EC014",1998-02-26,"Flow",0.00100000004749745,"B"
"58","08EC014",1998-02-27,"Flow",0.00100000004749745,"B"
"59","08EC014",1998-02-28,"Flow",0.00100000004749745,"B"
"60","08EC014",1998-03-01,"Flow",0.00100000004749745,"B"
"61","08EC014",1998-03-02,"Flow",0.00100000004749745,"B"
"62","08EC014",1998-03-03,"Flow",0.00100000004749745,"B"
"63","08EC014",1998-03-04,"Flow",0.00100000004749745,"B"
"64","08EC014",1998-03-05,"Flow",0.00100000004749745,"B"
"65","08EC014",1998-03-06,"Flow",0.00100000004749745,"B"
"66","08EC014",1998-03-07,"Flow",0.00100000004749745,"B"
"67","08EC014",1998-03-08,"Flow",0.00100000004749745,"B"
"68","08EC014",1998-03-09,"Flow",0.00100000004749745,"B"
"69","08EC014",1998-03-10,"Flow",0.00100000004749745,"B"
"70","08EC014",1998-03-11,"Flow",0.00100000004749745,"B"
"71","08EC014",1998-03-12,"Flow",0.00100000004749745,"B"
"72","08EC014",1998-03-13,"Flow",0.0020000000949949,"B"
"73","08EC014",1998-03-14,"Flow",0.0020000000949949,"B"
"74","08EC014",1998-03-15,"Flow",0.0020000000949949,"B"
"75","08EC014",1998-03-16,"Flow",0.0020000000949949,"B"
"76","08EC014",1998-03-17,"Flow",0.0020000000949949,"B"
"77","08EC014",1998-03-18,"Flow",0.0020000000949949,"B"
"78","08EC014",1998-03-19,"Flow",0.0020000000949949,"B"
"79","08EC014",1998-03-20,"Flow",0.0020000000949949,"B"
"80","08EC014",1998-03-21,"Flow",0.0020000000949949,"B"
"81","08EC014",1998-03-22,"Flow",0.0020000000949949,"B"
"82","08EC014",1998-03-23,"Flow",0.00300000002607703,"B"
"83","08EC014",1998-03-24,"Flow",0.00300000002607703,"B"
"84","08EC014",1998-03-25,"Flow",0.00300000002607703,"B"
"85","08EC014",1998-03-26,"Flow",0.00300000002607703,"B"
"86","08EC014",1998-03-27,"Flow",0.00300000002607703,"B"
"87","08EC014",1998-03-28,"Flow",0.00400000018998981,"B"
"88","08EC014",1998-03-29,"Flow",0.00400000018998981,"B"
"89","08EC014",1998-03-30,"Flow",0.00400000018998981,"B"
"90","08EC014",1998-03-31,"Flow",0.00499999988824129,"B"
"91","08EC014",1998-04-01,"Flow",0.00499999988824129,"B"
"92","08EC014",1998-04-02,"Flow",0.00499999988824129,"B"
"93","08EC014",1998-04-03,"Flow",0.00600000005215406,"B"
"94","08EC014",1998-04-04,"Flow",0.00600000005215406,"B"
"95","08EC014",1998-04-05,"Flow",0.00700000021606684,"B"
"96","08EC014",1998-04-06,"Flow",0.00700000021606684,"B"
"97","08EC014",1998-04-07,"Flow",0.00800000037997961,"B"
"98","08EC014",1998-04-08,"Flow",0.00800000037997961,"B"
"99","08EC014",1998-04-09,"Flow",0.00899999961256981,"B"
"100","08EC014",1998-04-10,"Flow",0.00999999977648258,"B"
"101","08EC014",1998-04-11,"Flow",0.0109999999403954,"B"
"102","08EC014",1998-04-12,"Flow",0.0109999999403954,"B"
"103","08EC014",1998-04-13,"Flow",0.0120000001043081,"B"
"104","08EC014",1998-04-14,"Flow",0.0130000002682209,"B"
"105","08EC014",1998-04-15,"Flow",0.0140000004321337,"B"
"106","08EC014",1998-04-16,"Flow",0.0149999996647239,"B"
"107","08EC014",1998-04-17,"Flow",0.017000000923872,"B"
"108","08EC014",1998-04-18,"Flow",0.0189999993890524,"B"
"109","08EC014",1998-04-19,"Flow",0.025000000372529,"B"
"110","08EC014",1998-04-20,"Flow",0.0299999993294477,"B"
"111","08EC014",1998-04-21,"Flow",0.0329999998211861,"B"
"112","08EC014",1998-04-22,"Flow",0.0379999987781048,"B"
"113","08EC014",1998-04-23,"Flow",0.0439999997615814,"B"
"114","08EC014",1998-04-24,"Flow",0.0520000010728836,"B"
"115","08EC014",1998-04-25,"Flow",0.0700000002980232,"B"
"116","08EC014",1998-04-26,"Flow",0.109999999403954,"B"
"117","08EC014",1998-04-27,"Flow",0.180000007152557,"B"
"118","08EC014",1998-04-28,"Flow",0.300000011920929,"B"
"119","08EC014",1998-04-29,"Flow",0.519999980926514,"B"
"120","08EC014",1998-04-30,"Flow",0.649999976158142,"B"
"121","08EC014",1998-05-01,"Flow",0.850000023841858,"E"
"122","08EC014",1998-05-02,"Flow",1,"E"
"123","08EC014",1998-05-03,"Flow",1.04999995231628,"E"
"124","08EC014",1998-05-04,"Flow",1,"E"
"125","08EC014",1998-05-05,"Flow",0.949999988079071,"E"
"126","08EC014",1998-05-06,"Flow",0.699999988079071,"E"
"127","08EC014",1998-05-07,"Flow",0.579999983310699,"E"
"128","08EC014",1998-05-08,"Flow",0.455000013113022,NA
"129","08EC014",1998-05-09,"Flow",0.404000014066696,NA
"130","08EC014",1998-05-10,"Flow",0.400999993085861,NA
"131","08EC014",1998-05-11,"Flow",0.495000004768372,NA
"132","08EC014",1998-05-12,"Flow",0.546000003814697,NA
"133","08EC014",1998-05-13,"Flow",0.555999994277954,NA
"134","08EC014",1998-05-14,"Flow",0.43299999833107,NA
"135","08EC014",1998-05-15,"Flow",0.307000011205673,NA
"136","08EC014",1998-05-16,"Flow",0.279000014066696,NA
"137","08EC014",1998-05-17,"Flow",0.31700000166893,NA
"138","08EC014",1998-05-18,"Flow",0.31700000166893,NA
"139","08EC014",1998-05-19,"Flow",0.263000011444092,NA
"140","08EC014",1998-05-20,"Flow",0.212999999523163,NA
"141","08EC014",1998-05-21,"Flow",0.179000005125999,NA
"142","08EC014",1998-05-22,"Flow",0.150999993085861,NA
"143","08EC014",1998-05-23,"Flow",0.12899999320507,NA
"144","08EC014",1998-05-24,"Flow",0.116999998688698,NA
"145","08EC014",1998-05-25,"Flow",0.109999999403954,NA
"146","08EC014",1998-05-26,"Flow",0.114000000059605,NA
"147","08EC014",1998-05-27,"Flow",0.0920000001788139,NA
"148","08EC014",1998-05-28,"Flow",0.0829999968409538,NA
"149","08EC014",1998-05-29,"Flow",0.159999996423721,NA
"150","08EC014",1998-05-30,"Flow",0.122000001370907,NA
"151","08EC014",1998-05-31,"Flow",0.0930000022053719,NA
"152","08EC014",1998-06-01,"Flow",0.0719999969005585,NA
"153","08EC014",1998-06-02,"Flow",0.061999998986721,NA
"154","08EC014",1998-06-03,"Flow",0.0540000014007092,NA
"155","08EC014",1998-06-04,"Flow",0.0469999983906746,NA
"156","08EC014",1998-06-05,"Flow",0.0410000011324883,NA
"157","08EC014",1998-06-06,"Flow",0.0350000001490116,NA
"158","08EC014",1998-06-07,"Flow",0.028999999165535,NA
